player_id,player_name,player_firstname,player_lastname,player_age,player_nationality,player_height,player_weight,player_injured,player_photo,birth_date,birth_place,birth_country,id,name,logo,country,flag,season,appearences,lineups,minutes,number,position,rating,captain,substitutes.in,substitutes.out,substitutes.bench,shots.total,shots.on,team.id,team.name,team.logo,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,division,league,player_birth,full_name_x,concat_id,Ligas,Equipo,Nombre,Dorsal,Edad,Nacionalidades,Valor de mercado,matched_name,score,full_name_y
47087,U. Racic,Uros,Racic,26.0,Serbia,193.0,81.0,False,https://media.api-sports.io/football/players/47087.png,1998-03-17,Kraljevo,Serbia,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,14.0,5.0,551.0,,Midfielder,6.658333,False,9.0,4.0,17.0,7.0,1.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1.0,0.0,1.0,,231.0,4.0,15.0,8.0,6.0,4.0,44.0,26.0,4.0,3.0,,10.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Uros Racic,Serie A-Sassuolo-Uros Racic,Serie A,Sassuolo,Uros Racic,6,25,Serbia,3000000,Serie A-Sassuolo-Uros Racic,100,Serie A-Sassuolo-Uros Racic
48577,N. Bajrami,Nedim,Bajrami,25.0,Albania,179.0,68.0,False,https://media.api-sports.io/football/players/48577.png,1999-02-28,Zurich,Switzerland,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,22.0,13.0,1103.0,,Midfielder,6.728571,False,9.0,12.0,13.0,17.0,8.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1.0,0.0,1.0,,301.0,18.0,11.0,10.0,1.0,4.0,68.0,27.0,21.0,13.0,,3.0,10.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Nedim Bajrami,Serie A-Sassuolo-Nedim Bajrami,Serie A,Sassuolo,Nedim Bajrami,11,25,"Albania, Suiza",6000000,Serie A-Sassuolo-Nedim Bajrami,100,Serie A-Sassuolo-Nedim Bajrami
91490,S. Mulattieri,Samuele,Mulattieri,24.0,Italy,183.0,77.0,False,https://media.api-sports.io/football/players/91490.png,2000-10-07,La Spezia,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,22.0,0.0,253.0,,Attacker,6.6,False,22.0,0.0,28.0,9.0,3.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0,0.0,,,75.0,3.0,2.0,1.0,2.0,,61.0,26.0,8.0,3.0,,3.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Samuele Mulattieri,Serie A-Sassuolo-Samuele Mulattieri,Serie A,Sassuolo,Samuele Mulattieri,8,23,Italia,4500000,Serie A-Sassuolo-Samuele Mulattieri,100,Serie A-Sassuolo-Samuele Mulattieri
180510,M. Viti,Mattia,Viti,22.0,Italy,190.0,,False,https://media.api-sports.io/football/players/180510.png,2002-01-24,,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,9.0,7.0,626.0,,Defender,6.711111,False,2.0,4.0,11.0,1.0,,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0,0.0,,,325.0,1.0,31.0,14.0,9.0,6.0,65.0,35.0,2.0,1.0,,11.0,8.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Mattia Viti,Serie A-Sassuolo-Mattia Viti,Serie A,Sassuolo,Mattia Viti,21,22,Italia,6000000,Serie A-Sassuolo-Mattia Viti,100,Serie A-Sassuolo-Mattia Viti
342035,C. Volpato,Cristian,Volpato,21.0,Italy,187.0,,False,https://media.api-sports.io/football/players/342035.png,2003-11-15,,Australia,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,15.0,2.0,380.0,,Midfielder,6.678571,False,13.0,2.0,25.0,6.0,3.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,1.0,0.0,,,153.0,13.0,8.0,10.0,,1.0,65.0,32.0,27.0,14.0,,5.0,9.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Cristian Volpato,Serie A-Sassuolo-Cristian Volpato,Serie A,Sassuolo,Cristian Volpato,23,20,"Italia, Australia",5000000,Serie A-Sassuolo-Cristian Volpato,100,Serie A-Sassuolo-Cristian Volpato
342653,F. Missori,Filippo,Missori,20.0,Italy,182.0,,False,https://media.api-sports.io/football/players/342653.png,2004-03-24,Roma,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,4.0,0.0,98.0,,Defender,6.566666,False,4.0,0.0,24.0,1.0,1.0,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0,0.0,,,32.0,1.0,12.0,2.0,,2.0,6.0,4.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Filippo Missori,Serie A-Sassuolo-Filippo Missori,Serie A,Sassuolo,Filippo Missori,2,19,Italia,1500000,Serie A-Sassuolo-Filippo Missori,100,Serie A-Sassuolo-Filippo Missori
30516,A. Consigli,Andrea,Consigli,37.0,Italy,189.0,82.0,False,https://media.api-sports.io/football/players/30516.png,1987-01-27,Milano,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,26.0,26.0,2340.0,,Goalkeeper,6.936,False,0.0,0.0,0.0,,,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0,42.0,,73.0,806.0,,21.0,,,,7.0,6.0,,,,1.0,,1.0,0.0,0.0,,,0.0,0.0,2.0,1.0,Serie A,,Andrea Consigli,Serie A-Sassuolo-Andrea Consigli,Serie A,Sassuolo,Andrea Consigli,47,37,Italia,1000000,Serie A-Sassuolo-Andrea Consigli,100,Serie A-Sassuolo-Andrea Consigli
30546,A. Cragno,Alessio,Cragno,30.0,Italy,184.0,78.0,False,https://media.api-sports.io/football/players/30546.png,1994-06-28,Fiesole,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,2.0,2.0,180.0,,Goalkeeper,6.25,False,0.0,0.0,25.0,,,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,0.0,6.0,,3.0,63.0,,19.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,Serie A,,Alessio Cragno,Serie A-Sassuolo-Alessio Cragno,Serie A,Sassuolo,Alessio Cragno,28,29,Italia,2500000,Serie A-Sassuolo-Alessio Cragno,100,Serie A-Sassuolo-Alessio Cragno
30780,L. Mazzitelli,Luca,Mazzitelli,29.0,Italy,184.0,76.0,False,https://media.api-sports.io/football/players/30780.png,1995-11-15,Roma,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,21.0,19.0,1673.0,,Midfielder,7.014285,False,2.0,8.0,3.0,25.0,13.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,5.0,0.0,,,990.0,10.0,36.0,33.0,3.0,12.0,214.0,105.0,14.0,9.0,,31.0,34.0,4.0,1.0,0.0,,,0.0,0.0,,1.0,Serie A,,Luca Mazzitelli,Serie A-Frosinone-Luca Mazzitelli,Serie A,Frosinone,Luca Mazzitelli,36,28,Italia,4000000,Serie A-Frosinone-Luca Mazzitelli,100,Serie A-Frosinone-Luca Mazzitelli
31334,L. Garritano,Luca,Garritano,30.0,Italy,172.0,67.0,False,https://media.api-sports.io/football/players/31334.png,1994-02-11,Cosenza,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,11.0,5.0,479.0,,Midfielder,6.51,False,6.0,5.0,22.0,11.0,3.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,194.0,4.0,12.0,9.0,,4.0,48.0,19.0,5.0,,,7.0,6.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Luca Garritano,Serie A-Frosinone-Luca Garritano,Serie A,Frosinone,Luca Garritano,16,30,Italia,1400000,Serie A-Frosinone-Luca Garritano,100,Serie A-Frosinone-Luca Garritano
31982,F. Gelli,Francesco,Gelli,28.0,Italy,173.0,,False,https://media.api-sports.io/football/players/31982.png,1996-10-15,Livorno,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,19.0,15.0,1390.0,,Midfielder,6.78421,False,4.0,6.0,6.0,7.0,3.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,560.0,22.0,26.0,17.0,2.0,11.0,135.0,73.0,30.0,12.0,,34.0,12.0,2.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Francesco Gelli,Serie A-Frosinone-Francesco Gelli,Serie A,Frosinone,Francesco Gelli,14,27,Italia,1000000,Serie A-Frosinone-Francesco Gelli,100,Serie A-Frosinone-Francesco Gelli
56449,G. Caso,Giuseppe,Caso,26.0,Italy,172.0,63.0,False,https://media.api-sports.io/football/players/56449.png,1998-12-09,Torre Annunziata,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,14.0,2.0,407.0,,Attacker,6.65,False,12.0,2.0,20.0,4.0,4.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,109.0,3.0,6.0,4.0,,,66.0,33.0,33.0,15.0,,14.0,5.0,2.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Giuseppe Caso,Serie A-Frosinone-Giuseppe Caso,Serie A,Frosinone,Giuseppe Caso,10,25,Italia,2000000,Serie A-Frosinone-Giuseppe Caso,100,Serie A-Frosinone-Giuseppe Caso
128478,W. Cheddira,Walid,Cheddira,26.0,Morocco,187.0,80.0,False,https://media.api-sports.io/football/players/128478.png,1998-01-22,Loreto,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,26.0,14.0,1293.0,,Attacker,6.644,False,12.0,11.0,13.0,26.0,14.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3.0,0.0,1.0,,231.0,10.0,7.0,9.0,1.0,2.0,148.0,58.0,19.0,6.0,,23.0,14.0,0.0,0.0,0.0,,,1.0,0.0,,1.0,Serie A,,Walid Cheddira,Serie A-Frosinone-Walid Cheddira,Serie A,Frosinone,Walid Cheddira,70,26,"Marruecos, Italia",6000000,Serie A-Frosinone-Walid Cheddira,100,Serie A-Frosinone-Walid Cheddira
162036,M. Cuni,Marvin,Cuni,23.0,Albania,188.0,78.0,False,https://media.api-sports.io/football/players/162036.png,2001-07-10,Freising,Germany,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,14.0,6.0,469.0,,Attacker,6.571428,False,8.0,6.0,15.0,8.0,2.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,1.0,0.0,,,96.0,4.0,5.0,5.0,1.0,1.0,82.0,33.0,10.0,3.0,,11.0,9.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Marvin Cuni,Serie A-Frosinone-Marvin Cuni,Serie A,Frosinone,Marvin Cuni,11,22,"Albania, Alemania",1000000,Serie A-Frosinone-Marvin Cuni,100,Serie A-Frosinone-Marvin Cuni
282706,D. Seck,Demba,Seck,23.0,Senegal,190.0,76.0,False,https://media.api-sports.io/football/players/282706.png,2001-02-10,Guediawaye,Senegal,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,7.0,3.0,227.0,,Attacker,6.616666,False,4.0,3.0,4.0,2.0,1.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,71.0,3.0,9.0,5.0,,,29.0,12.0,7.0,3.0,,4.0,7.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Demba Seck,Serie A-Frosinone-Demba Seck,Serie A,Frosinone,Demba Seck,8,23,Senegal,2700000,Serie A-Frosinone-Demba Seck,100,Serie A-Frosinone-Demba Seck
311251,G. Kvernadze,Giorgi,Kvernadze,21.0,Georgia,183.0,67.0,False,https://media.api-sports.io/football/players/311251.png,2003-02-07,Samtredia,Georgia,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,5.0,0.0,58.0,,Attacker,6.475,False,5.0,0.0,27.0,,,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,31.0,,5.0,3.0,,1.0,15.0,7.0,5.0,3.0,,1.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Giorgi Kvernadze,Serie A-Frosinone-Giorgi Kvernadze,Serie A,Frosinone,Giorgi Kvernadze,17,21,Georgia,800000,Serie A-Frosinone-Giorgi Kvernadze,100,Serie A-Frosinone-Giorgi Kvernadze
334915,F. Ghedjemis,Fares,Ghedjemis,22.0,France,183.0,,False,https://media.api-sports.io/football/players/334915.png,2002-09-06,Montreuil,France,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,5.0,1.0,173.0,,Attacker,6.6,False,4.0,1.0,6.0,3.0,2.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,53.0,2.0,9.0,2.0,,1.0,18.0,5.0,7.0,2.0,,,2.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Fares Ghedjemis,Serie A-Frosinone-Fares Ghedjemis,Serie A,Frosinone,Fares Ghedjemis,29,21,"Francia, Argelia",600000,Serie A-Frosinone-Fares Ghedjemis,100,Serie A-Frosinone-Fares Ghedjemis
1639,M. Brescianini,Marco,Brescianini,24.0,Italy,188.0,,False,https://media.api-sports.io/football/players/1639.png,2000-01-20,Calcinate,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,26.0,15.0,1517.0,,Midfielder,6.56923,False,11.0,8.0,12.0,11.0,6.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3.0,0.0,1.0,,549.0,11.0,16.0,22.0,4.0,8.0,157.0,66.0,25.0,15.0,,16.0,21.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Marco Brescianini,Serie A-Frosinone-Marco Brescianini,Serie A,Frosinone,Marco Brescianini,4,24,Italia,3000000,Serie A-Frosinone-Marco Brescianini,100,Serie A-Frosinone-Marco Brescianini
30519,S. Turati,Stefano,Turati,23.0,Italy,188.0,,False,https://media.api-sports.io/football/players/30519.png,2001-09-05,Milano,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,25.0,25.0,2250.0,,Goalkeeper,6.724,False,0.0,0.0,2.0,,,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,52.0,,77.0,786.0,,23.0,,,,4.0,3.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,Serie A,,Stefano Turati,Serie A-Frosinone-Stefano Turati,Serie A,Frosinone,Stefano Turati,80,22,Italia,7000000,Serie A-Frosinone-Stefano Turati,100,Serie A-Frosinone-Stefano Turati
30853,K. Bonifazi,Kevin,Bonifazi,28.0,Italy,187.0,70.0,False,https://media.api-sports.io/football/players/30853.png,1996-05-19,Toffia,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,2.0,1.0,90.0,,Defender,6.7,False,1.0,0.0,1.0,,,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,82.0,,72.0,4.0,,,8.0,5.0,1.0,,,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Kevin Bonifazi,Serie A-Frosinone-Kevin Bonifazi,Serie A,Frosinone,Kevin Bonifazi,33,27,Italia,2500000,Serie A-Frosinone-Kevin Bonifazi,100,Serie A-Frosinone-Kevin Bonifazi
91358,E. Valeri,Emanuele,Valeri,26.0,Italy,180.0,78.0,False,https://media.api-sports.io/football/players/91358.png,1998-12-07,Roma,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,6.0,5.0,382.0,,Defender,6.7,False,1.0,1.0,1.0,3.0,,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,139.0,8.0,16.0,10.0,2.0,5.0,43.0,23.0,14.0,7.0,,2.0,6.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Emanuele Valeri,Serie A-Frosinone-Emanuele Valeri,Serie A,Frosinone,Emanuele Valeri,32,25,Italia,2300000,Serie A-Frosinone-Emanuele Valeri,100,Serie A-Frosinone-Emanuele Valeri
128461,N. Zortea,Nadir,Zortea,25.0,Italy,175.0,70.0,False,https://media.api-sports.io/football/players/128461.png,1999-06-19,Feltre,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,4.0,4.0,360.0,,Defender,6.76,False,0.0,0.0,0.0,1.0,1.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,0.0,0.0,,,66.0,3.0,10.0,5.0,,1.0,30.0,12.0,12.0,5.0,,2.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Nadir Zortea,Serie A-Frosinone-Nadir Zortea,Serie A,Frosinone,Nadir Zortea,19,24,Italia,2000000,Serie A-Frosinone-Nadir Zortea,100,Serie A-Frosinone-Nadir Zortea
180586,I. Monterisi,Ilario,Monterisi,23.0,Italy,190.0,,False,https://media.api-sports.io/football/players/180586.png,2001-12-19,Trani,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,21.0,16.0,1445.0,,Defender,6.85,False,5.0,3.0,10.0,4.0,3.0,512,Frosinone,https://media.api-sports.io/football/teams/512.png,2.0,0.0,2.0,,932.0,5.0,37.0,23.0,18.0,8.0,143.0,86.0,9.0,5.0,,17.0,10.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Ilario Monterisi,Serie A-Frosinone-Ilario Monterisi,Serie A,Frosinone,Ilario Monterisi,30,22,Italia,3000000,Serie A-Frosinone-Ilario Monterisi,100,Serie A-Frosinone-Ilario Monterisi
199089,L. Lucca,Lorenzo,Lucca,24.0,Italy,201.0,80.0,False,https://media.api-sports.io/football/players/199089.png,2000-09-10,Moncalieri,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,27.0,20.0,1784.0,,Attacker,6.807407,False,7.0,12.0,7.0,39.0,19.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,6.0,0.0,3.0,,310.0,17.0,7.0,10.0,2.0,3.0,255.0,119.0,24.0,8.0,,33.0,33.0,3.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Lorenzo Lucca,Serie A-Udinese-Lorenzo Lucca,Serie A,Udinese,Lorenzo Lucca,17,23,Italia,8000000,Serie A-Udinese-Lorenzo Lucca,100,Serie A-Udinese-Lorenzo Lucca
7591,S. Lovric,Sandi,Lovric,26.0,Slovenia,180.0,70.0,False,https://media.api-sports.io/football/players/7591.png,1998-03-28,Lienz,Austria,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,25.0,18.0,1713.0,,Midfielder,6.94,False,7.0,8.0,7.0,27.0,10.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,1.0,0.0,3.0,,549.0,35.0,17.0,23.0,2.0,18.0,141.0,65.0,29.0,17.0,,18.0,23.0,1.0,0.0,1.0,,,0.0,0.0,,1.0,Serie A,,Sandi Lovric,Serie A-Udinese-Sandi Lovric,Serie A,Udinese,Sandi Lovric,4,25,"Eslovenia, Austria",9000000,Serie A-Udinese-Sandi Lovric,100,Serie A-Udinese-Sandi Lovric
18797,C. Kabasele,Christian,Kabasele,33.0,Belgium,187.0,84.0,False,https://media.api-sports.io/football/players/18797.png,1991-02-24,Lubumbashi,Congo DR,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,11.0,10.0,859.0,,Defender,6.854545,False,1.0,1.0,14.0,5.0,2.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,1.0,0.0,1.0,,294.0,2.0,22.0,10.0,8.0,12.0,79.0,45.0,1.0,,,9.0,15.0,5.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Christian Kabasele,Serie A-Udinese-Christian Kabasele,Serie A,Udinese,Christian Kabasele,27,33,"Belgica, RD del Congo",1500000,Serie A-Udinese-Christian Kabasele,100,Serie A-Udinese-Christian Kabasele
22007,H. Kamara,Hassane,Kamara,30.0,Cote d'Ivoire,168.0,67.0,False,https://media.api-sports.io/football/players/22007.png,1994-03-05,Saint Denis,France,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,24.0,16.0,1350.0,,Defender,6.775,False,8.0,15.0,10.0,13.0,7.0,494,Udinese,https://media.api-sports.io/football/teams/494.png,1.0,0.0,,,394.0,15.0,13.0,27.0,2.0,17.0,119.0,61.0,36.0,21.0,,4.0,14.0,3.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Hassane Kamara,Serie A-Udinese-Hassane Kamara,Serie A,Udinese,Hassane Kamara,12,30,"Costa de Marfil, Francia",5000000,Serie A-Udinese-Hassane Kamara,100,Serie A-Udinese-Hassane Kamara
342433,A. Tikvic,Antonio,Tikvic,20.0,Croatia,195.0,,False,https://media.api-sports.io/football/players/342433.png,2004-04-21,Hamburg,Germany,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,1.0,0.0,0.0,,Defender,,False,1.0,0.0,23.0,,,494,Udinese,https://media.api-sports.io/football/teams/494.png,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Antonio Tikvic,Serie A-Udinese-Antonio Tikvic,Serie A,Udinese,Antonio Tikvic,16,19,"Croacia, Alemania",700000,Serie A-Udinese-Antonio Tikvic,100,Serie A-Udinese-Antonio Tikvic
30438,N. Cambiaghi,Nicolo,Cambiaghi,24.0,Italy,173.0,,False,https://media.api-sports.io/football/players/30438.png,2000-12-28,Monza,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,27.0,23.0,2010.0,,Attacker,6.977777,False,4.0,14.0,4.0,36.0,14.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,0.0,0.0,1.0,,459.0,24.0,13.0,37.0,1.0,11.0,263.0,126.0,58.0,23.0,,60.0,42.0,2.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Nicolo Cambiaghi,Serie A-Empoli-Nicolo Cambiaghi,Serie A,Empoli,Nicolo Cambiaghi,28,23,Italia,7500000,Serie A-Empoli-Nicolo Cambiaghi,100,Serie A-Empoli-Nicolo Cambiaghi
30486,M. Destro,Mattia,Destro,33.0,Italy,181.0,73.0,False,https://media.api-sports.io/football/players/30486.png,1991-03-20,Ascoli,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,12.0,2.0,280.0,,Attacker,6.583333,False,10.0,2.0,18.0,7.0,3.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,0.0,0.0,,,49.0,3.0,3.0,1.0,,2.0,40.0,18.0,1.0,1.0,,4.0,5.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Mattia Destro,Serie A-Empoli-Mattia Destro,Serie A,Empoli,Mattia Destro,23,32,Italia,800000,Serie A-Empoli-Mattia Destro,100,Serie A-Empoli-Mattia Destro
30570,A. Cerri,Alberto,Cerri,28.0,Italy,194.0,92.0,False,https://media.api-sports.io/football/players/30570.png,1996-04-16,Parma,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,7.0,6.0,359.0,,Attacker,6.585714,False,1.0,6.0,2.0,4.0,2.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,0.0,0.0,,,82.0,3.0,5.0,3.0,1.0,3.0,80.0,34.0,5.0,1.0,,8.0,8.0,1.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Alberto Cerri,Serie A-Empoli-Alberto Cerri,Serie A,Empoli,Alberto Cerri,17,27,Italia,1700000,Serie A-Empoli-Alberto Cerri,100,Serie A-Empoli-Alberto Cerri
30687,S. Bastoni,Simone,Bastoni,28.0,Italy,183.0,74.0,False,https://media.api-sports.io/football/players/30687.png,1996-11-05,La Spezia,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,9.0,3.0,361.0,,Midfielder,6.788888,False,6.0,2.0,18.0,3.0,1.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,1.0,0.0,,,153.0,7.0,12.0,15.0,,8.0,53.0,28.0,5.0,2.0,,5.0,8.0,2.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Simone Bastoni,Serie A-Empoli-Simone Bastoni,Serie A,Empoli,Simone Bastoni,30,27,Italia,1500000,Serie A-Empoli-Simone Bastoni,100,Serie A-Empoli-Simone Bastoni
30915,M. Silvestri,Marco,Silvestri,33.0,Italy,191.0,80.0,False,https://media.api-sports.io/football/players/30915.png,1991-03-02,Castelnovo ne Monti,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,17.0,17.0,1530.0,,Goalkeeper,6.682352,False,0.0,0.0,10.0,,,494,Udinese,https://media.api-sports.io/football/teams/494.png,0.0,28.0,,40.0,382.0,,15.0,,,,9.0,3.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,Serie A,,Marco Silvestri,Serie A-Udinese-Marco Silvestri,Serie A,Udinese,Marco Silvestri,1,33,Italia,2000000,Serie A-Udinese-Marco Silvestri,100,Serie A-Udinese-Marco Silvestri
31021,A. Grassi,Alberto,Grassi,29.0,Italy,183.0,75.0,False,https://media.api-sports.io/football/players/31021.png,1995-03-07,Brescia,Italy,135,Serie A,https://media.api-sports.io/football/leagues/135.png,Italy,https://media.api-sports.io/flags/it.svg,2023,23.0,18.0,1536.0,,Midfielder,6.93913,False,5.0,9.0,7.0,14.0,4.0,511,Empoli,https://media.api-sports.io/football/teams/511.png,0.0,0.0,1.0,,736.0,6.0,26.0,19.0,10.0,38.0,140.0,73.0,9.0,5.0,,30.0,20.0,4.0,0.0,0.0,,,0.0,0.0,,1.0,Serie A,,Alberto Grassi,Serie A-Empoli-Alberto Grassi,Serie A,Empoli,Alberto Grassi,5,29,Italia,1800000,Serie A-Empoli-Alberto Grassi,100,Serie A-Empoli-Alberto Grassi
